pointorder,lat,lon,time,ele,distance,seconds,pace
1791,53.3734070,-2.9635160,2019-01-22 17:29:21,5.7,0.00381737858253,1.0,4.21959870728
1792,53.3733940,-2.9634710,2019-01-22 17:29:22,5.7,0.00331680769024,1.0,5.01494718233
1793,53.3733730,-2.9634040,2019-01-22 17:29:24,5.7,0.00502074923775,2.0,6.38346921006
1794,53.3733620,-2.9633610,2019-01-22 17:29:25,5.8,0.00310373903,1.0,5.22192036874
1795,53.3733500,-2.9633140,2019-01-22 17:29:26,5.8,0.00339144146438,1.0,4.54859873155
1796,53.3733390,-2.9632700,2019-01-22 17:29:27,5.8,0.00316481854378,1.0,5.15973881651
1797,53.3733130,-2.9631820,2019-01-22 17:29:29,5.9,0.00651446721657,2.0,5.07008989916
1798,53.3733020,-2.9631380,2019-01-22 17:29:30,5.9,0.00316482088239,1.0,5.15973648166
1799,53.3732920,-2.9630960,2019-01-22 17:29:31,5.9,0.00299991691663,1.0,5.33342565075
1800,53.3732780,-2.9630520,2019-01-22 17:29:32,5.9,0.00330808458167,1.0,5.02289731509
1801,53.3732460,-2.9629760,2019-01-22 17:29:34,5.9,0.006170924679,2.0,5.24100536635
1802,53.3732320,-2.9629350,2019-01-22 17:29:35,5.9,0.00313388359666,1.0,5.19092898366
1803,53.3732020,-2.9628520,2019-01-22 17:29:37,5.8,0.00643780526022,2.0,5.10664880213
1804,53.3731880,-2.9628070,2019-01-22 17:29:38,5.8,0.00336676932154,1.0,4.57020646352
1805,53.3731730,-2.9627590,2019-01-22 17:29:39,5.8,0.00359465520442,1.0,4.38190798041
1806,53.3731590,-2.9627140,2019-01-22 17:29:40,5.7,0.00336677112347,1.0,4.57020487383
1807,53.3731460,-2.9626680,2019-01-22 17:29:41,5.6,0.00337665449841,1.0,4.56151116578
1808,53.3731320,-2.9626240,2019-01-22 17:29:42,5.6,0.0033080934096,1.0,5.02288924823
1809,53.3731000,-2.9625430,2019-01-22 17:29:44,5.5,0.00644477845544,2.0,5.10328743467
1810,53.3730740,-2.9624610,2019-01-22 17:29:46,5.3,0.00616033855544,2.0,5.24657481403
1811,53.3730580,-2.9624210,2019-01-22 17:29:47,5.3,0.00319478853985,1.0,5.13009761844
1812,53.3730440,-2.9623800,2019-01-22 17:29:48,5.3,0.00313389401562,1.0,5.19091837508
1813,53.3730280,-2.9623360,2019-01-22 17:29:49,5.2,0.00341838878958,1.0,4.52535478424
1814,53.3730020,-2.9622570,2019-01-22 17:29:51,5.2,0.00598533544811,2.0,5.34150026734
1815,53.3729850,-2.9622170,2019-01-22 17:29:52,5.2,0.00325802395148,1.0,5.06934514569
1816,53.3729710,-2.9621730,2019-01-22 17:29:53,5.2,0.00330810314525,1.0,5.02288035195
1817,53.3729590,-2.9621320,2019-01-22 17:29:54,5.2,0.00302958369513,1.0,5.300783542
1818,53.3729340,-2.9620580,2019-01-22 17:29:56,5.3,0.00564154728954,2.0,5.54512671322
1819,53.3729180,-2.9620140,2019-01-22 17:29:57,5.3,0.00341839522644,1.0,4.52534927579
1820,53.3729020,-2.9619680,2019-01-22 17:29:58,5.3,0.00353236418732,1.0,4.43096517508
1821,53.3728820,-2.9618910,2019-01-22 17:30:00,5.4,0.0055712442827,2.0,5.58986233329
1822,53.3728670,-2.9618440,2019-01-22 17:30:01,5.4,0.00353604358715,1.0,4.42801943855
1823,53.3728570,-2.9617970,2019-01-22 17:30:02,5.4,0.00331029771964,1.0,5.02087632199
1824,53.3728460,-2.9617500,2019-01-22 17:30:03,5.4,0.0033492874368,1.0,4.58570970354
1825,53.3728300,-2.9617070,2019-01-22 17:30:04,5.4,0.0033619310465,1.0,4.57448099372
1826,53.3728120,-2.9616620,2019-01-22 17:30:05,5.4,0.00359415136904,1.0,4.38229795388
1827,53.3727970,-2.9616220,2019-01-22 17:30:06,5.4,0.00313424099471,1.0,5.19056512147
1828,53.3727670,-2.9615490,2019-01-22 17:30:08,5.4,0.00588051779247,2.0,5.40106104697
1829,53.3727500,-2.9614640,2019-01-22 17:30:10,5.4,0.00594727772043,2.0,5.36288314422
1830,53.3727250,-2.9613820,2019-01-22 17:30:12,5.4,0.00610898329092,2.0,5.27386719648
1831,53.3727070,-2.9613340,2019-01-22 17:30:13,5.4,0.00376109479509,1.0,4.25880030811
1832,53.3726880,-2.9612870,2019-01-22 17:30:14,5.3,0.00376632864225,1.0,4.25510552845
1833,53.3726670,-2.9612320,2019-01-22 17:30:15,5.3,0.00433192452912,1.0,3.50844280245
1834,53.3726500,-2.9611850,2019-01-22 17:30:16,5.3,0.00364623350874,1.0,4.34255611332
1835,53.3726360,-2.9611430,2019-01-22 17:30:17,5.3,0.00319166317601,1.0,5.13316269561
1836,53.3726190,-2.9610990,2019-01-22 17:30:18,5.3,0.00347758071547,1.0,4.47556229983
1837,53.3726050,-2.9610590,2019-01-22 17:30:19,5.2,0.00307651835956,1.0,5.25042753895
1838,53.3725760,-2.9609880,2019-01-22 17:30:21,5.2,0.00570821547469,2.0,5.50372197558
1839,53.3725570,-2.9609450,2019-01-22 17:30:22,5.2,0.00354977982814,1.0,4.41707612419
1840,53.3725390,-2.9609050,2019-01-22 17:30:23,5.2,0.00332379576355,1.0,5.00860844389
1841,53.3725190,-2.9608690,2019-01-22 17:30:24,5.1,0.00326334347154,1.0,5.06434185896
1842,53.3724870,-2.9607940,2019-01-22 17:30:26,5.1,0.00611691643695,2.0,5.26962125544
1843,53.3724710,-2.9607530,2019-01-22 17:30:27,5.2,0.00325013062843,1.0,5.07679941001
1844,53.3724520,-2.9607020,2019-01-22 17:30:28,5.2,0.00398880102196,1.0,4.10701901272
1845,53.3724340,-2.9606600,2019-01-22 17:30:29,5.2,0.00343065862982,1.0,4.51489217641
1846,53.3724210,-2.9606140,2019-01-22 17:30:30,5.3,0.00337670143988,1.0,4.5614699961
1847,53.3724090,-2.9605700,2019-01-22 17:30:31,5.3,0.00320949021659,1.0,5.11575961451
1848,53.3723960,-2.9605230,2019-01-22 17:30:32,5.3,0.00343677439678,1.0,4.50970510295
1849,53.3723680,-2.9604380,2019-01-22 17:30:34,5.4,0.00644135146576,2.0,5.10493847546
1850,53.3723530,-2.9603950,2019-01-22 17:30:35,5.4,0.00330446200578,1.0,5.02621122062
1851,53.3723390,-2.9603560,2019-01-22 17:30:36,5.5,0.0030194985995,1.0,5.31180812658
1852,53.3723200,-2.9603090,2019-01-22 17:30:37,5.5,0.00376635094322,1.0,4.25508980728
1853,53.3723000,-2.9602630,2019-01-22 17:30:38,5.6,0.00377601906755,1.0,4.24829171175
1854,53.3722860,-2.9602240,2019-01-22 17:30:39,5.6,0.00301950135833,1.0,5.31180510068
1855,53.3722700,-2.9601780,2019-01-22 17:30:40,5.7,0.00353240330459,1.0,4.43093382543
1856,53.3722540,-2.9601330,2019-01-22 17:30:41,5.7,0.00347525319781,1.0,4.47748818023
1857,53.3722410,-2.9600890,2019-01-22 17:30:42,5.8,0.00325729984071,1.0,5.07002747338
1858,53.3722280,-2.9600470,2019-01-22 17:30:43,5.8,0.00313895306155,1.0,5.18577557673
1859,53.3721990,-2.9599670,2019-01-22 17:30:45,5.9,0.00621008483607,2.0,5.22056791943
1860,53.3721840,-2.9599210,2019-01-22 17:30:46,5.9,0.00347773162673,1.0,4.47543751886
1861,53.3721680,-2.9598740,2019-01-22 17:30:47,5.9,0.00358987698481,1.0,4.38561077227
1862,53.3721500,-2.9598240,2019-01-22 17:30:48,5.9,0.00387410747361,1.0,4.18123969666
1863,53.3721360,-2.9597810,2019-01-22 17:30:49,5.9,0.00324976725499,1.0,5.07714344301
1864,53.3721230,-2.9597380,2019-01-22 17:30:50,6.0,0.00319799248786,1.0,5.12696169174
1865,53.3721050,-2.9596720,2019-01-22 17:30:52,6.0,0.00481426346478,2.0,6.55432187007
1866,53.3720800,-2.9595940,2019-01-22 17:30:54,6.0,0.00587400036773,2.0,5.40483465236
1867,53.3720650,-2.9595550,2019-01-22 17:30:55,6.0,0.00307831492828,1.0,5.24853052173
1868,53.3720510,-2.9595120,2019-01-22 17:30:56,6.0,0.00324977225194,1.0,5.0771387115
1869,53.3720370,-2.9594700,2019-01-22 17:30:57,6.0,0.00319169738235,1.0,5.1331291166
1870,53.3720260,-2.9594280,2019-01-22 17:30:58,6.0,0.00304296128149,1.0,5.28627250725
1871,53.3720040,-2.9593560,2019-01-22 17:31:00,6.0,0.00536652785382,2.0,6.12680447112
1872,53.3719910,-2.9593130,2019-01-22 17:31:01,6.0,0.00319800037348,1.0,5.12695398128
1873,53.3719790,-2.9592690,2019-01-22 17:31:02,6.0,0.00320951701644,1.0,5.11573359754
1874,53.3719590,-2.9591900,2019-01-22 17:31:04,6.0,0.00569324506821,2.0,5.51293502394
1875,53.3719330,-2.9591100,2019-01-22 17:31:06,5.9,0.00604362441101,2.0,5.30927248946
1876,53.3719030,-2.9590270,2019-01-22 17:31:08,5.9,0.00643794888224,2.0,5.10657949695
1877,53.3718900,-2.9589780,2019-01-22 17:31:09,5.9,0.0035576206716,1.0,4.41086740917
1878,53.3718780,-2.9589350,2019-01-22 17:31:10,5.9,0.00314930817235,1.0,5.17530055896
1879,53.3718590,-2.9588910,2019-01-22 17:31:11,5.9,0.00360334590723,1.0,4.37519845651
1880,53.3718430,-2.9588440,2019-01-22 17:31:12,5.8,0.00358989764886,1.0,4.38559473783
1881,53.3718300,-2.9587940,2019-01-22 17:31:13,5.8,0.00361834313002,1.0,4.36369587976
1882,53.3717980,-2.9587170,2019-01-22 17:31:15,5.8,0.00622538465852,2.0,5.21265288766
1883,53.3717820,-2.9586720,2019-01-22 17:31:16,5.8,0.00347528161459,1.0,4.4774646515
1884,53.3717680,-2.9586320,2019-01-22 17:31:17,5.8,0.00307656333589,1.0,5.25038002089
1885,53.3717370,-2.9585510,2019-01-22 17:31:19,5.7,0.00638420444196,2.0,5.13273175723
1886,53.3717230,-2.9585110,2019-01-22 17:31:20,5.7,0.00307656575433,1.0,5.25037746583
1887,53.3716970,-2.9584250,2019-01-22 17:31:22,5.7,0.00639603509765,2.0,5.1269371876
1888,53.3716850,-2.9583840,2019-01-22 17:31:23,5.6,0.00302965673328,1.0,5.3007039676
1889,53.3716690,-2.9583380,2019-01-22 17:31:24,5.6,0.00353244050296,1.0,4.43090401427
1890,53.3716550,-2.9582960,2019-01-22 17:31:25,5.6,0.00319171919664,1.0,5.13310770275
1891,53.3716400,-2.9582490,2019-01-22 17:31:26,5.6,0.00353612278598,1.0,4.42795609917
1892,53.3716240,-2.9582020,2019-01-22 17:31:27,5.5,0.00358991157272,1.0,4.3855839336
1893,53.3716010,-2.9581300,2019-01-22 17:31:29,5.5,0.00541815895083,2.0,6.09129074682
1894,53.3715760,-2.9580560,2019-01-22 17:31:31,5.5,0.00564168348438,2.0,5.54504113096
1895,53.3715610,-2.9580170,2019-01-22 17:31:32,5.5,0.00307834065837,1.0,5.24850336912
1896,53.3715330,-2.9579410,2019-01-22 17:31:34,5.5,0.00592578464073,2.0,5.37508046825
1897,53.3715180,-2.9578940,2019-01-22 17:31:35,5.5,0.00353613066064,1.0,4.42794980155
1898,53.3715040,-2.9578540,2019-01-22 17:31:36,5.5,0.00307657752226,1.0,5.25036503311
1899,53.3714800,-2.9577820,2019-01-22 17:31:38,5.5,0.00547153526514,2.0,6.05528120186
1900,53.3714620,-2.9577400,2019-01-22 17:31:39,5.5,0.00343071026986,1.0,4.51484830061
1901,53.3714330,-2.9576680,2019-01-22 17:31:41,5.5,0.00576318387944,2.0,5.47030398793
1902,53.3714170,-2.9576270,2019-01-22 17:31:42,5.6,0.00325018695445,1.0,5.0767460888
1903,53.3713910,-2.9575560,2019-01-22 17:31:44,5.6,0.00552673940622,2.0,6.01877022418
1904,53.3713600,-2.9574840,2019-01-22 17:31:46,5.6,0.00589050787039,2.0,5.39529297644
1905,53.3713420,-2.9574480,2019-01-22 17:31:47,5.6,0.00311609345341,1.0,5.20914637174
1906,53.3713140,-2.9573890,2019-01-22 17:31:49,5.7,0.00500143362056,2.0,6.3988534323
1907,53.3712840,-2.9573240,2019-01-22 17:31:51,5.7,0.00545189385472,2.0,6.06844999792
1908,53.3712540,-2.9572590,2019-01-22 17:31:53,5.7,0.00545189625688,2.0,6.06844838156
1909,53.3712270,-2.9572030,2019-01-22 17:31:55,5.7,0.00477660233648,2.0,6.5870766271
1910,53.3712000,-2.9571480,2019-01-22 17:31:57,5.7,0.00472518857417,2.0,7.03263530885
1911,53.3711640,-2.9570870,2019-01-22 17:31:59,5.6,0.00569221185631,2.0,5.51357266821
1912,53.3711340,-2.9570240,2019-01-22 17:32:01,5.6,0.00534757426848,2.0,6.14001350816
1913,53.3711170,-2.9569820,2019-01-22 17:32:02,5.6,0.00336706815969,1.0,4.56994284812
1914,53.3710990,-2.9569430,2019-01-22 17:32:03,5.6,0.00327114548892,1.0,5.05703308944
1915,53.3710750,-2.9568740,2019-01-22 17:32:05,5.5,0.00529871552979,2.0,6.17449966649
1916,53.3710660,-2.9568320,2019-01-22 17:32:06,5.5,0.00296064033669,1.0,5.37764769197
1917,53.3710500,-2.9567920,2019-01-22 17:32:07,5.5,0.00319489244444,1.0,5.12999582111
1918,53.3710190,-2.9567230,2019-01-22 17:32:09,5.5,0.0057303313975,2.0,5.49019953867
1919,53.3709980,-2.9566470,2019-01-22 17:32:11,5.5,0.00555649236892,2.0,5.59939304729
1920,53.3709680,-2.9565670,2019-01-22 17:32:13,5.4,0.0062686741397,2.0,5.1904673228
1921,53.3709530,-2.9565290,2019-01-22 17:32:14,5.4,0.00302282499541,1.0,5.30816372605
1922,53.3709310,-2.9564690,2019-01-22 17:32:16,5.4,0.00467216004848,2.0,7.08067527492
1923,53.3708990,-2.9563990,2019-01-22 17:32:18,5.5,0.00585043172881,2.0,5.41855113043
1924,53.3708830,-2.9563570,2019-01-22 17:32:19,5.5,0.00330593575051,1.0,5.02486217358
1925,53.3708680,-2.9563180,2019-01-22 17:32:20,5.5,0.00307837603767,1.0,5.24846603457
1926,53.3708530,-2.9562790,2019-01-22 17:32:21,5.5,0.0030783768042,1.0,5.24846522569
1927,53.3708350,-2.9562420,2019-01-22 17:32:22,5.5,0.00316724991803,1.0,5.15731320824
1928,53.3708080,-2.9561740,2019-01-22 17:32:24,5.5,0.00541898541217,2.0,6.09072777998
1929,53.3707940,-2.9561280,2019-01-22 17:32:25,5.5,0.00342588094525,1.0,4.51895724335
1930,53.3707790,-2.9560840,2019-01-22 17:32:26,5.6,0.00336199170339,1.0,4.57442732828
1931,53.3707620,-2.9560060,2019-01-22 17:32:28,5.6,0.00550918629944,2.0,6.03030017737
1932,53.3707400,-2.9559180,2019-01-22 17:32:30,5.7,0.00632996492871,2.0,5.15957516752
1933,53.3707290,-2.9558730,2019-01-22 17:32:31,5.7,0.00322627368882,1.0,5.09955105007
1934,53.3707170,-2.9558260,2019-01-22 17:32:32,5.7,0.00339161865996,1.0,4.54844468161
1935,53.3706960,-2.9557460,2019-01-22 17:32:34,5.7,0.00579839823381,2.0,5.4492284237
1936,53.3706730,-2.9556710,2019-01-22 17:32:36,5.7,0.00559450142848,2.0,5.57493876008
1937,53.3706600,-2.9556270,2019-01-22 17:32:37,5.8,0.00325739693112,1.0,5.06993596772
1938,53.3706440,-2.9555800,2019-01-22 17:32:38,5.8,0.00358997387987,1.0,4.38553558734
1939,53.3706220,-2.9555180,2019-01-22 17:32:40,5.8,0.00478573370568,2.0,6.57908751928
1940,53.3705980,-2.9554420,2019-01-22 17:32:42,5.7,0.00570475811806,2.0,5.50584539889
1941,53.3705860,-2.9554010,2019-01-22 17:32:43,5.7,0.00302971973804,1.0,5.30063532757
1942,53.3705610,-2.9553400,2019-01-22 17:32:45,5.7,0.00490971389851,2.0,6.47355711828
1943,53.3705350,-2.9552860,2019-01-22 17:32:47,5.7,0.00460355968668,2.0,7.14446414541
1944,53.3705020,-2.9552280,2019-01-22 17:32:49,5.7,0.00531705472447,2.0,6.16148093943
1945,53.3704660,-2.9551460,2019-01-22 17:32:51,5.7,0.00675420322995,2.0,4.56111907194
1946,53.3704380,-2.9550890,2019-01-22 17:32:53,5.7,0.00489835060349,2.0,6.48300704032
1947,53.3704170,-2.9550080,2019-01-22 17:32:55,5.7,0.00585921673477,2.0,5.413425532
1948,53.3703940,-2.9549360,2019-01-22 17:32:57,5.8,0.0054182782737,2.0,6.09120945616
1949,53.3703700,-2.9548620,2019-01-22 17:32:59,5.8,0.00558785348409,2.0,5.57919191277
1950,53.3703560,-2.9548110,2019-01-22 17:33:00,5.9,0.00372445299279,1.0,4.28495803796
1951,53.3703470,-2.9547660,2019-01-22 17:33:01,5.9,0.00314871874236,1.0,5.17589496498
1952,53.3703330,-2.9547230,2019-01-22 17:33:02,6.0,0.00324987324875,1.0,5.07704308279
1953,53.3703150,-2.9546720,2019-01-22 17:33:03,6.0,0.00393118340431,1.0,4.14376328233
1954,53.3702960,-2.9546330,2019-01-22 17:33:04,6.1,0.00334037790985,1.0,4.59367325191
1955,53.3702800,-2.9545950,2019-01-22 17:33:05,6.2,0.00308560614742,1.0,5.24085431588
1956,53.3702600,-2.9545490,2019-01-22 17:33:06,6.3,0.00377613718394,1.0,4.24820887401
1957,53.3702270,-2.9544770,2019-01-22 17:33:08,6.5,0.00602344814534,2.0,5.32035729659
1958,53.3701990,-2.9543990,2019-01-22 17:33:10,6.6,0.00603921922986,2.0,5.31168636851
1959,53.3701810,-2.9543600,2019-01-22 17:33:11,6.7,0.00327118959286,1.0,5.05699187287
1960,53.3701640,-2.9543250,2019-01-22 17:33:12,6.8,0.00299417736684,1.0,5.33981550684
1961,53.3701460,-2.9542900,2019-01-22 17:33:13,6.9,0.00306559185854,1.0,5.26201283845
1962,53.3701250,-2.9542450,2019-01-22 17:33:14,6.9,0.00379020742462,1.0,4.23837803046
1963,53.3701090,-2.9542020,2019-01-22 17:33:15,7.0,0.00336208566886,1.0,4.5743441973
1964,53.3700900,-2.9541500,2019-01-22 17:33:16,7.0,0.00404538713489,1.0,4.07195130319
1965,53.3700730,-2.9541030,2019-01-22 17:33:17,7.1,0.00364639481905,1.0,4.3424347873
1966,53.3700570,-2.9540530,2019-01-22 17:33:18,7.1,0.00376417551783,1.0,4.25662426011
1967,53.3700360,-2.9540040,2019-01-22 17:33:19,7.1,0.00400258360828,1.0,4.09838628713
1968,53.3700170,-2.9539440,2019-01-22 17:33:20,7.2,0.00450654526859,1.0,3.41899468529
1969,53.3700080,-2.9538940,2019-01-22 17:33:21,7.2,0.00346486506302,1.0,4.48611527956
1970,53.3699960,-2.9538430,2019-01-22 17:33:22,7.2,0.00363714172458,1.0,4.34941169667
1971,53.3699800,-2.9537850,2019-01-22 17:33:23,7.2,0.00423933580697,1.0,3.55886007982
1972,53.3699670,-2.9537380,2019-01-22 17:33:24,7.2,0.00343693570918,1.0,4.50956853609
1973,53.3699540,-2.9536870,2019-01-22 17:33:25,7.2,0.00367939261632,1.0,4.31783988358
1974,53.3699440,-2.9536430,2019-01-22 17:33:26,7.2,0.00312374523912,1.0,5.20128539126
1975,53.3699340,-2.9535950,2019-01-22 17:33:27,7.2,0.00337306246883,1.0,4.56466492762
1976,53.3699200,-2.9535490,2019-01-22 17:33:28,7.2,0.00342593672299,1.0,4.51890971976
1977,53.3699070,-2.9535050,2019-01-22 17:33:29,7.2,0.00325744317376,1.0,5.06989238693
1978,53.3698940,-2.9534590,2019-01-22 17:33:30,7.2,0.00337686505507,1.0,4.56132650755
1979,53.3698780,-2.9534160,2019-01-22 17:33:31,7.2,0.00336209879506,1.0,4.57433258496
1980,53.3698630,-2.9533710,2019-01-22 17:33:32,7.2,0.00341980875028,1.0,4.52414012894
1981,53.3698360,-2.9532940,2019-01-22 17:33:34,7.2,0.00592539865003,2.0,5.37530032682
1982,53.3698140,-2.9532210,2019-01-22 17:33:36,7.1,0.0054258816983,2.0,6.08603687144
1983,53.3697830,-2.9531400,2019-01-22 17:33:38,7.1,0.00638441192743,2.0,5.13262994733
1984,53.3697690,-2.9530970,2019-01-22 17:33:39,7.0,0.00324990640446,1.0,5.07701169064
1985,53.3697570,-2.9530490,2019-01-22 17:33:40,7.0,0.00345277626454,1.0,4.49622009474
1986,53.3697450,-2.9530060,2019-01-22 17:33:41,6.9,0.00314943756548,1.0,5.17517010326
1987,53.3697280,-2.9529540,2019-01-22 17:33:42,6.9,0.00393384410856,1.0,4.14204277649
1988,53.3697160,-2.9529070,2019-01-22 17:33:43,6.8,0.00339168602437,1.0,4.54838612069
1989,53.3696840,-2.9528150,2019-01-22 17:33:45,6.7,0.00706512573004,2.0,4.4308059565
1990,53.3696660,-2.9527610,2019-01-22 17:33:46,6.6,0.00410378485402,1.0,4.03677491772
1991,53.3696500,-2.9527060,2019-01-22 17:33:47,6.6,0.00405956401601,1.0,4.06331871121
1992,53.3696340,-2.9526550,2019-01-22 17:33:48,6.5,0.0038227995424,1.0,4.21588395863
1993,53.3696200,-2.9526150,2019-01-22 17:33:49,6.5,0.00307667875782,1.0,5.25025808254
1994,53.3696020,-2.9525430,2019-01-22 17:33:51,6.4,0.00517918011739,2.0,6.26161507163
1995,53.3695740,-2.9524740,2019-01-22 17:33:53,6.4,0.00553621151306,2.0,6.0125787378
1996,53.3695480,-2.9523940,2019-01-22 17:33:55,6.4,0.00604388536825,2.0,5.30912960478
1997,53.3695290,-2.9523540,2019-01-22 17:33:56,6.3,0.00339206321779,1.0,4.54805826364
1998,53.3695130,-2.9523140,2019-01-22 17:33:57,6.3,0.00319497197688,1.0,5.12991790613
1999,53.3694980,-2.9522760,2019-01-22 17:33:58,6.3,0.00302289681157,1.0,5.30808513268
2000,53.3694720,-2.9522060,2019-01-22 17:34:00,6.3,0.0054704861711,2.0,6.05598218777
2001,53.3694590,-2.9521650,2019-01-22 17:34:01,6.3,0.00308037348617,1.0,5.24635958753
2002,53.3694410,-2.9521180,2019-01-22 17:34:02,6.2,0.00370529814731,1.0,4.29883815079
2003,53.3694140,-2.9520500,2019-01-22 17:34:04,6.2,0.00541910831685,2.0,6.09064407475
2004,53.3693890,-2.9519680,2019-01-22 17:34:06,6.2,0.00610936267379,2.0,5.27366389391
2005,53.3693650,-2.9518860,2019-01-22 17:34:08,6.2,0.00605957878498,2.0,5.30055944641
2006,53.3693330,-2.9518030,2019-01-22 17:34:10,6.1,0.00655621977649,2.0,5.05053837148
2007,53.3693070,-2.9517340,2019-01-22 17:34:12,6.1,0.0054142918218,2.0,6.09392723153
2008,53.3692810,-2.9516500,2019-01-22 17:34:14,6.1,0.00627824759965,2.0,5.18560230105
2009,53.3692670,-2.9516050,2019-01-22 17:34:15,6.1,0.0033670129892,1.0,4.56999151238
2010,53.3692510,-2.9515540,2019-01-22 17:34:16,6.1,0.0038228264683,1.0,4.21586553377
2011,53.3692370,-2.9515050,2019-01-22 17:34:17,6.1,0.00360441636721,1.0,4.37437426235
2012,53.3692130,-2.9514350,2019-01-22 17:34:19,6.0,0.00535630946211,2.0,6.13391420744
2013,53.3691990,-2.9513940,2019-01-22 17:34:20,6.0,0.00313410710992,1.0,5.19070141807
2014,53.3691850,-2.9513550,2019-01-22 17:34:21,6.0,0.00301966275373,1.0,5.3116280908
2015,53.3691700,-2.9513130,2019-01-22 17:34:22,6.0,0.00324754401942,1.0,5.07925002408
2016,53.3691380,-2.9512370,2019-01-22 17:34:24,6.0,0.00617132196125,2.0,5.24079672485
2017,53.3691200,-2.9511950,2019-01-22 17:34:25,6.0,0.00343083469366,1.0,4.51474258975
2018,53.3691050,-2.9511550,2019-01-22 17:34:26,6.0,0.00313443572872,1.0,5.19036690029
2019,53.3690910,-2.9511080,2019-01-22 17:34:27,6.0,0.00348522067462,1.0,4.469258774
2020,53.3690750,-2.9510650,2019-01-22 17:34:28,6.0,0.00336214442529,1.0,4.57429221802
2021,53.3690420,-2.9509880,2019-01-22 17:34:30,5.9,0.00628987047129,2.0,5.17971571772
2022,53.3690260,-2.9509460,2019-01-22 17:34:31,5.9,0.00330603813225,1.0,5.02476849933
2023,53.3690020,-2.9508740,2019-01-22 17:34:33,5.9,0.0054717778462,2.0,6.05511915179
2024,53.3689750,-2.9507880,2019-01-22 17:34:35,5.9,0.00644738187408,2.0,5.10203434364
2025,53.3689620,-2.9507460,2019-01-22 17:34:36,5.9,0.0031391426992,1.0,5.18558312197
2026,53.3689460,-2.9507070,2019-01-22 17:34:37,5.9,0.00314011093126,1.0,5.18460086886
2027,53.3689200,-2.9506390,2019-01-22 17:34:39,5.8,0.00535834852841,2.0,6.13249330348
2028,53.3689030,-2.9505900,2019-01-22 17:34:40,5.8,0.00376056688796,1.0,4.25917354961
2029,53.3688630,-2.9504980,2019-01-22 17:34:42,5.8,0.00755243498257,2.0,4.24815255559
2030,53.3688470,-2.9504590,2019-01-22 17:34:43,5.8,0.00314011588534,1.0,5.18459584459
2031,53.3688300,-2.9504150,2019-01-22 17:34:44,5.8,0.00347779866018,1.0,4.47538209572
2032,53.3688110,-2.9503610,2019-01-22 17:34:45,5.8,0.00415921201569,1.0,4.00430157498
2033,53.3687960,-2.9503170,2019-01-22 17:34:46,5.8,0.00336210969089,1.0,4.57432294583
2034,53.3687800,-2.9502720,2019-01-22 17:34:47,5.8,0.00347546235083,1.0,4.47731501324
2035,53.3687580,-2.9502190,2019-01-22 17:34:48,5.8,0.0042835612121,1.0,3.53450615151
2036,53.3687430,-2.9501690,2019-01-22 17:34:49,5.7,0.00371300454947,1.0,4.29323666771
2037,53.3687290,-2.9501260,2019-01-22 17:34:50,5.7,0.00324996754226,1.0,5.07695380645
2038,53.3687140,-2.9500830,2019-01-22 17:34:51,5.7,0.00330467239003,1.0,5.02601856395
2039,53.3686970,-2.9500400,2019-01-22 17:34:52,5.7,0.00342230648344,1.0,4.52200597708
2040,53.3686690,-2.9499630,2019-01-22 17:34:54,5.7,0.00598262614269,2.0,5.34301350661
2041,53.3686550,-2.9499230,2019-01-22 17:34:55,5.7,0.00307673061113,1.0,5.25020330471
2042,53.3686300,-2.9498480,2019-01-22 17:34:57,5.7,0.00569980647262,2.0,5.5088910643
2043,53.3686010,-2.9497680,2019-01-22 17:34:59,5.7,0.00621046796063,2.0,5.22036924219
2044,53.3685750,-2.9496890,2019-01-22 17:35:01,5.7,0.00598581238974,2.0,5.34123402101
2045,53.3685600,-2.9496470,2019-01-22 17:35:02,5.7,0.00324757825539,1.0,5.07921756262
2046,53.3685360,-2.9495740,2019-01-22 17:35:04,5.7,0.00552983862246,2.0,6.0167420725
2047,53.3685210,-2.9495350,2019-01-22 17:35:05,5.7,0.00307849585643,1.0,5.24833960037
2048,53.3685040,-2.9494930,2019-01-22 17:35:06,5.7,0.00336720960516,1.0,4.56981809053
2049,53.3684900,-2.9494520,2019-01-22 17:35:07,5.7,0.00313414640245,1.0,5.19066141651
2050,53.3684720,-2.9494010,2019-01-22 17:35:08,5.7,0.00393130939854,1.0,4.14368175746
2051,53.3684560,-2.9493610,2019-01-22 17:35:09,5.7,0.00319502667014,1.0,5.12986432741
2052,53.3684390,-2.9493180,2019-01-22 17:35:10,5.7,0.00342232088652,1.0,4.52199367961
2053,53.3684240,-2.9492770,2019-01-22 17:35:11,5.7,0.00319084024504,1.0,5.13397075129
2054,53.3683980,-2.9492010,2019-01-22 17:35:13,5.7,0.00581234213994,2.0,5.44095366695
2055,53.3683830,-2.9491570,2019-01-22 17:35:14,5.7,0.00336213426432,1.0,4.57430120686
2056,53.3683710,-2.9491100,2019-01-22 17:35:15,5.7,0.00339177653737,1.0,4.54830744002
2057,53.3683580,-2.9490630,2019-01-22 17:35:16,5.7,0.00343704256295,1.0,4.50947808089
2058,53.3683360,-2.9489860,2019-01-22 17:35:18,5.7,0.00566417988225,2.0,5.53096130698
